"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"6150";"target ~ age+sex0+thal0+thal1";19;36;6;41;0.53921568627451;0.857142857142857;0.316666666666667
"6151";"target ~ age+sex0+thal0+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6152";"target ~ age+sex0+thal0+thal3";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"6153";"target ~ age+sex0+thal1+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6154";"target ~ age+sex0+thal1+thal3";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6155";"target ~ age+sex0+thal2+thal3";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6156";"target ~ age+sex1+cp0+cp1";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6157";"target ~ age+sex1+cp0+cp2";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6158";"target ~ age+sex1+cp0+cp3";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6159";"target ~ age+sex1+cp0+fbs0";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6160";"target ~ age+sex1+cp0+fbs1";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6161";"target ~ age+sex1+cp0+restecg0";30;39;3;30;0.676470588235294;0.928571428571429;0.5
"6162";"target ~ age+sex1+cp0+restecg1";30;39;3;30;0.676470588235294;0.928571428571429;0.5
"6163";"target ~ age+sex1+cp0+restecg2";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6164";"target ~ age+sex1+cp0+exang0";38;39;3;22;0.754901960784314;0.928571428571429;0.633333333333333
"6165";"target ~ age+sex1+cp0+exang1";38;39;3;22;0.754901960784314;0.928571428571429;0.633333333333333
"6166";"target ~ age+sex1+cp0+slope0";32;39;3;28;0.696078431372549;0.928571428571429;0.533333333333333
"6167";"target ~ age+sex1+cp0+slope1";38;40;2;22;0.764705882352941;0.952380952380952;0.633333333333333
"6168";"target ~ age+sex1+cp0+slope2";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"6169";"target ~ age+sex1+cp0+ca0";37;39;3;23;0.745098039215686;0.928571428571429;0.616666666666667
"6170";"target ~ age+sex1+cp0+ca1";34;39;3;26;0.715686274509804;0.928571428571429;0.566666666666667
"6171";"target ~ age+sex1+cp0+ca2";33;39;3;27;0.705882352941177;0.928571428571429;0.55
"6172";"target ~ age+sex1+cp0+ca3";31;40;2;29;0.696078431372549;0.952380952380952;0.516666666666667
"6173";"target ~ age+sex1+cp0+ca4";32;39;3;28;0.696078431372549;0.928571428571429;0.533333333333333
"6174";"target ~ age+sex1+cp0+thal0";32;39;3;28;0.696078431372549;0.928571428571429;0.533333333333333
"6175";"target ~ age+sex1+cp0+thal1";31;39;3;29;0.686274509803922;0.928571428571429;0.516666666666667
"6176";"target ~ age+sex1+cp0+thal2";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"6177";"target ~ age+sex1+cp0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"6178";"target ~ age+sex1+cp1+cp2";27;40;2;33;0.656862745098039;0.952380952380952;0.45
"6179";"target ~ age+sex1+cp1+cp3";22;39;3;38;0.598039215686274;0.928571428571429;0.366666666666667
"6180";"target ~ age+sex1+cp1+fbs0";20;39;3;40;0.57843137254902;0.928571428571429;0.333333333333333
"6181";"target ~ age+sex1+cp1+fbs1";20;39;3;40;0.57843137254902;0.928571428571429;0.333333333333333
"6182";"target ~ age+sex1+cp1+restecg0";23;40;2;37;0.617647058823529;0.952380952380952;0.383333333333333
"6183";"target ~ age+sex1+cp1+restecg1";24;39;3;36;0.617647058823529;0.928571428571429;0.4
"6184";"target ~ age+sex1+cp1+restecg2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"6185";"target ~ age+sex1+cp1+exang0";36;35;7;24;0.696078431372549;0.833333333333333;0.6
"6186";"target ~ age+sex1+cp1+exang1";36;35;7;24;0.696078431372549;0.833333333333333;0.6
"6187";"target ~ age+sex1+cp1+slope0";20;37;5;40;0.558823529411765;0.880952380952381;0.333333333333333
"6188";"target ~ age+sex1+cp1+slope1";31;34;8;29;0.637254901960784;0.80952380952381;0.516666666666667
"6189";"target ~ age+sex1+cp1+slope2";30;38;4;30;0.666666666666667;0.904761904761905;0.5
"6190";"target ~ age+sex1+cp1+ca0";28;39;3;32;0.656862745098039;0.928571428571429;0.466666666666667
"6191";"target ~ age+sex1+cp1+ca1";22;36;6;38;0.568627450980392;0.857142857142857;0.366666666666667
"6192";"target ~ age+sex1+cp1+ca2";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6193";"target ~ age+sex1+cp1+ca3";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"6194";"target ~ age+sex1+cp1+ca4";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"6195";"target ~ age+sex1+cp1+thal0";20;39;3;40;0.57843137254902;0.928571428571429;0.333333333333333
"6196";"target ~ age+sex1+cp1+thal1";20;39;3;40;0.57843137254902;0.928571428571429;0.333333333333333
"6197";"target ~ age+sex1+cp1+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6198";"target ~ age+sex1+cp1+thal3";35;36;6;25;0.696078431372549;0.857142857142857;0.583333333333333
"6199";"target ~ age+sex1+cp2+cp3";26;40;2;34;0.647058823529412;0.952380952380952;0.433333333333333
"6200";"target ~ age+sex1+cp2+fbs0";24;41;1;36;0.637254901960784;0.976190476190476;0.4
"6201";"target ~ age+sex1+cp2+fbs1";24;41;1;36;0.637254901960784;0.976190476190476;0.4
"6202";"target ~ age+sex1+cp2+restecg0";24;41;1;36;0.637254901960784;0.976190476190476;0.4
"6203";"target ~ age+sex1+cp2+restecg1";24;40;2;36;0.627450980392157;0.952380952380952;0.4
"6204";"target ~ age+sex1+cp2+restecg2";24;40;2;36;0.627450980392157;0.952380952380952;0.4
"6205";"target ~ age+sex1+cp2+exang0";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"6206";"target ~ age+sex1+cp2+exang1";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"6207";"target ~ age+sex1+cp2+slope0";24;40;2;36;0.627450980392157;0.952380952380952;0.4
"6208";"target ~ age+sex1+cp2+slope1";30;37;5;30;0.656862745098039;0.880952380952381;0.5
"6209";"target ~ age+sex1+cp2+slope2";30;39;3;30;0.676470588235294;0.928571428571429;0.5
"6210";"target ~ age+sex1+cp2+ca0";31;40;2;29;0.696078431372549;0.952380952380952;0.516666666666667
"6211";"target ~ age+sex1+cp2+ca1";25;40;2;35;0.637254901960784;0.952380952380952;0.416666666666667
"6212";"target ~ age+sex1+cp2+ca2";25;40;2;35;0.637254901960784;0.952380952380952;0.416666666666667
"6213";"target ~ age+sex1+cp2+ca3";23;41;1;37;0.627450980392157;0.976190476190476;0.383333333333333
"6214";"target ~ age+sex1+cp2+ca4";23;40;2;37;0.617647058823529;0.952380952380952;0.383333333333333
"6215";"target ~ age+sex1+cp2+thal0";25;41;1;35;0.647058823529412;0.976190476190476;0.416666666666667
"6216";"target ~ age+sex1+cp2+thal1";25;41;1;35;0.647058823529412;0.976190476190476;0.416666666666667
"6217";"target ~ age+sex1+cp2+thal2";32;37;5;28;0.676470588235294;0.880952380952381;0.533333333333333
"6218";"target ~ age+sex1+cp2+thal3";30;37;5;30;0.656862745098039;0.880952380952381;0.5
"6219";"target ~ age+sex1+cp3+fbs0";21;35;7;39;0.549019607843137;0.833333333333333;0.35
"6220";"target ~ age+sex1+cp3+fbs1";21;35;7;39;0.549019607843137;0.833333333333333;0.35
"6221";"target ~ age+sex1+cp3+restecg0";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"6222";"target ~ age+sex1+cp3+restecg1";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6223";"target ~ age+sex1+cp3+restecg2";22;35;7;38;0.558823529411765;0.833333333333333;0.366666666666667
"6224";"target ~ age+sex1+cp3+exang0";34;32;10;26;0.647058823529412;0.761904761904762;0.566666666666667
"6225";"target ~ age+sex1+cp3+exang1";34;32;10;26;0.647058823529412;0.761904761904762;0.566666666666667
"6226";"target ~ age+sex1+cp3+slope0";21;34;8;39;0.53921568627451;0.80952380952381;0.35
"6227";"target ~ age+sex1+cp3+slope1";28;33;9;32;0.598039215686274;0.785714285714286;0.466666666666667
"6228";"target ~ age+sex1+cp3+slope2";26;37;5;34;0.617647058823529;0.880952380952381;0.433333333333333
"6229";"target ~ age+sex1+cp3+ca0";32;36;6;28;0.666666666666667;0.857142857142857;0.533333333333333
"6230";"target ~ age+sex1+cp3+ca1";24;36;6;36;0.588235294117647;0.857142857142857;0.4
"6231";"target ~ age+sex1+cp3+ca2";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"6232";"target ~ age+sex1+cp3+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"6233";"target ~ age+sex1+cp3+ca4";21;34;8;39;0.53921568627451;0.80952380952381;0.35
"6234";"target ~ age+sex1+cp3+thal0";21;35;7;39;0.549019607843137;0.833333333333333;0.35
"6235";"target ~ age+sex1+cp3+thal1";20;35;7;40;0.53921568627451;0.833333333333333;0.333333333333333
"6236";"target ~ age+sex1+cp3+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"6237";"target ~ age+sex1+cp3+thal3";34;35;7;26;0.676470588235294;0.833333333333333;0.566666666666667
"6238";"target ~ age+sex1+fbs0+fbs1";18;36;6;42;0.529411764705882;0.857142857142857;0.3
"6239";"target ~ age+sex1+fbs0+restecg0";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6240";"target ~ age+sex1+fbs0+restecg1";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6241";"target ~ age+sex1+fbs0+restecg2";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6242";"target ~ age+sex1+fbs0+exang0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6243";"target ~ age+sex1+fbs0+exang1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6244";"target ~ age+sex1+fbs0+slope0";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6245";"target ~ age+sex1+fbs0+slope1";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"6246";"target ~ age+sex1+fbs0+slope2";27;38;4;33;0.637254901960784;0.904761904761905;0.45
"6247";"target ~ age+sex1+fbs0+ca0";29;37;5;31;0.647058823529412;0.880952380952381;0.483333333333333
"6248";"target ~ age+sex1+fbs0+ca1";23;34;8;37;0.558823529411765;0.80952380952381;0.383333333333333
"6249";"target ~ age+sex1+fbs0+ca2";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"6250";"target ~ age+sex1+fbs0+ca3";21;35;7;39;0.549019607843137;0.833333333333333;0.35
"6251";"target ~ age+sex1+fbs0+ca4";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6252";"target ~ age+sex1+fbs0+thal0";18;35;7;42;0.519607843137255;0.833333333333333;0.3
"6253";"target ~ age+sex1+fbs0+thal1";18;34;8;42;0.509803921568627;0.80952380952381;0.3
"6254";"target ~ age+sex1+fbs0+thal2";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"6255";"target ~ age+sex1+fbs0+thal3";34;36;6;26;0.686274509803922;0.857142857142857;0.566666666666667
"6256";"target ~ age+sex1+fbs1+restecg0";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6257";"target ~ age+sex1+fbs1+restecg1";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6258";"target ~ age+sex1+fbs1+restecg2";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6259";"target ~ age+sex1+fbs1+exang0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6260";"target ~ age+sex1+fbs1+exang1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6261";"target ~ age+sex1+fbs1+slope0";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6262";"target ~ age+sex1+fbs1+slope1";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"6263";"target ~ age+sex1+fbs1+slope2";27;38;4;33;0.637254901960784;0.904761904761905;0.45
"6264";"target ~ age+sex1+fbs1+ca0";29;37;5;31;0.647058823529412;0.880952380952381;0.483333333333333
"6265";"target ~ age+sex1+fbs1+ca1";23;34;8;37;0.558823529411765;0.80952380952381;0.383333333333333
"6266";"target ~ age+sex1+fbs1+ca2";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"6267";"target ~ age+sex1+fbs1+ca3";21;35;7;39;0.549019607843137;0.833333333333333;0.35
"6268";"target ~ age+sex1+fbs1+ca4";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"6269";"target ~ age+sex1+fbs1+thal0";18;35;7;42;0.519607843137255;0.833333333333333;0.3
"6270";"target ~ age+sex1+fbs1+thal1";18;34;8;42;0.509803921568627;0.80952380952381;0.3
"6271";"target ~ age+sex1+fbs1+thal2";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"6272";"target ~ age+sex1+fbs1+thal3";34;36;6;26;0.686274509803922;0.857142857142857;0.566666666666667
"6273";"target ~ age+sex1+restecg0+restecg1";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6274";"target ~ age+sex1+restecg0+restecg2";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6275";"target ~ age+sex1+restecg0+exang0";35;33;9;25;0.666666666666667;0.785714285714286;0.583333333333333
"6276";"target ~ age+sex1+restecg0+exang1";35;33;9;25;0.666666666666667;0.785714285714286;0.583333333333333
"6277";"target ~ age+sex1+restecg0+slope0";22;35;7;38;0.558823529411765;0.833333333333333;0.366666666666667
"6278";"target ~ age+sex1+restecg0+slope1";28;35;7;32;0.617647058823529;0.833333333333333;0.466666666666667
"6279";"target ~ age+sex1+restecg0+slope2";31;38;4;29;0.676470588235294;0.904761904761905;0.516666666666667
"6280";"target ~ age+sex1+restecg0+ca0";26;38;4;34;0.627450980392157;0.904761904761905;0.433333333333333
"6281";"target ~ age+sex1+restecg0+ca1";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"6282";"target ~ age+sex1+restecg0+ca2";23;38;4;37;0.598039215686274;0.904761904761905;0.383333333333333
"6283";"target ~ age+sex1+restecg0+ca3";23;37;5;37;0.588235294117647;0.880952380952381;0.383333333333333
"6284";"target ~ age+sex1+restecg0+ca4";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6285";"target ~ age+sex1+restecg0+thal0";23;38;4;37;0.598039215686274;0.904761904761905;0.383333333333333
"6286";"target ~ age+sex1+restecg0+thal1";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6287";"target ~ age+sex1+restecg0+thal2";37;36;6;23;0.715686274509804;0.857142857142857;0.616666666666667
"6288";"target ~ age+sex1+restecg0+thal3";37;36;6;23;0.715686274509804;0.857142857142857;0.616666666666667
"6289";"target ~ age+sex1+restecg1+restecg2";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6290";"target ~ age+sex1+restecg1+exang0";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"6291";"target ~ age+sex1+restecg1+exang1";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"6292";"target ~ age+sex1+restecg1+slope0";22;35;7;38;0.558823529411765;0.833333333333333;0.366666666666667
"6293";"target ~ age+sex1+restecg1+slope1";29;35;7;31;0.627450980392157;0.833333333333333;0.483333333333333
"6294";"target ~ age+sex1+restecg1+slope2";32;38;4;28;0.686274509803922;0.904761904761905;0.533333333333333
"6295";"target ~ age+sex1+restecg1+ca0";28;38;4;32;0.647058823529412;0.904761904761905;0.466666666666667
"6296";"target ~ age+sex1+restecg1+ca1";24;36;6;36;0.588235294117647;0.857142857142857;0.4
"6297";"target ~ age+sex1+restecg1+ca2";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"6298";"target ~ age+sex1+restecg1+ca3";24;38;4;36;0.607843137254902;0.904761904761905;0.4
"6299";"target ~ age+sex1+restecg1+ca4";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6300";"target ~ age+sex1+restecg1+thal0";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6301";"target ~ age+sex1+restecg1+thal1";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"6302";"target ~ age+sex1+restecg1+thal2";37;36;6;23;0.715686274509804;0.857142857142857;0.616666666666667
"6303";"target ~ age+sex1+restecg1+thal3";34;36;6;26;0.686274509803922;0.857142857142857;0.566666666666667
"6304";"target ~ age+sex1+restecg2+exang0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6305";"target ~ age+sex1+restecg2+exang1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6306";"target ~ age+sex1+restecg2+slope0";22;35;7;38;0.558823529411765;0.833333333333333;0.366666666666667
"6307";"target ~ age+sex1+restecg2+slope1";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"6308";"target ~ age+sex1+restecg2+slope2";26;38;4;34;0.627450980392157;0.904761904761905;0.433333333333333
"6309";"target ~ age+sex1+restecg2+ca0";28;37;5;32;0.637254901960784;0.880952380952381;0.466666666666667
"6310";"target ~ age+sex1+restecg2+ca1";26;35;7;34;0.598039215686274;0.833333333333333;0.433333333333333
"6311";"target ~ age+sex1+restecg2+ca2";23;38;4;37;0.598039215686274;0.904761904761905;0.383333333333333
"6312";"target ~ age+sex1+restecg2+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"6313";"target ~ age+sex1+restecg2+ca4";22;35;7;38;0.558823529411765;0.833333333333333;0.366666666666667
"6314";"target ~ age+sex1+restecg2+thal0";21;36;6;39;0.558823529411765;0.857142857142857;0.35
"6315";"target ~ age+sex1+restecg2+thal1";21;36;6;39;0.558823529411765;0.857142857142857;0.35
"6316";"target ~ age+sex1+restecg2+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6317";"target ~ age+sex1+restecg2+thal3";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"6318";"target ~ age+sex1+exang0+exang1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6319";"target ~ age+sex1+exang0+slope0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6320";"target ~ age+sex1+exang0+slope1";38;35;7;22;0.715686274509804;0.833333333333333;0.633333333333333
"6321";"target ~ age+sex1+exang0+slope2";35;37;5;25;0.705882352941177;0.880952380952381;0.583333333333333
"6322";"target ~ age+sex1+exang0+ca0";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"6323";"target ~ age+sex1+exang0+ca1";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"6324";"target ~ age+sex1+exang0+ca2";29;33;9;31;0.607843137254902;0.785714285714286;0.483333333333333
"6325";"target ~ age+sex1+exang0+ca3";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"6326";"target ~ age+sex1+exang0+ca4";32;34;8;28;0.647058823529412;0.80952380952381;0.533333333333333
"6327";"target ~ age+sex1+exang0+thal0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6328";"target ~ age+sex1+exang0+thal1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6329";"target ~ age+sex1+exang0+thal2";40;37;5;20;0.754901960784314;0.880952380952381;0.666666666666667
"6330";"target ~ age+sex1+exang0+thal3";41;37;5;19;0.764705882352941;0.880952380952381;0.683333333333333
"6331";"target ~ age+sex1+exang1+slope0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6332";"target ~ age+sex1+exang1+slope1";38;35;7;22;0.715686274509804;0.833333333333333;0.633333333333333
"6333";"target ~ age+sex1+exang1+slope2";35;37;5;25;0.705882352941177;0.880952380952381;0.583333333333333
"6334";"target ~ age+sex1+exang1+ca0";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"6335";"target ~ age+sex1+exang1+ca1";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"6336";"target ~ age+sex1+exang1+ca2";29;33;9;31;0.607843137254902;0.785714285714286;0.483333333333333
"6337";"target ~ age+sex1+exang1+ca3";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"6338";"target ~ age+sex1+exang1+ca4";32;34;8;28;0.647058823529412;0.80952380952381;0.533333333333333
"6339";"target ~ age+sex1+exang1+thal0";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6340";"target ~ age+sex1+exang1+thal1";31;33;9;29;0.627450980392157;0.785714285714286;0.516666666666667
"6341";"target ~ age+sex1+exang1+thal2";40;37;5;20;0.754901960784314;0.880952380952381;0.666666666666667
"6342";"target ~ age+sex1+exang1+thal3";41;37;5;19;0.764705882352941;0.880952380952381;0.683333333333333
"6343";"target ~ age+sex1+slope0+slope1";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"6344";"target ~ age+sex1+slope0+slope2";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"6345";"target ~ age+sex1+slope0+ca0";28;38;4;32;0.647058823529412;0.904761904761905;0.466666666666667
"6346";"target ~ age+sex1+slope0+ca1";24;34;8;36;0.568627450980392;0.80952380952381;0.4
"6347";"target ~ age+sex1+slope0+ca2";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6348";"target ~ age+sex1+slope0+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"6349";"target ~ age+sex1+slope0+ca4";21;34;8;39;0.53921568627451;0.80952380952381;0.35
"6350";"target ~ age+sex1+slope0+thal0";20;35;7;40;0.53921568627451;0.833333333333333;0.333333333333333
"6351";"target ~ age+sex1+slope0+thal1";20;36;6;40;0.549019607843137;0.857142857142857;0.333333333333333
"6352";"target ~ age+sex1+slope0+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"6353";"target ~ age+sex1+slope0+thal3";34;36;6;26;0.686274509803922;0.857142857142857;0.566666666666667
"6354";"target ~ age+sex1+slope1+slope2";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"6355";"target ~ age+sex1+slope1+ca0";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"6356";"target ~ age+sex1+slope1+ca1";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"6357";"target ~ age+sex1+slope1+ca2";25;36;6;35;0.598039215686274;0.857142857142857;0.416666666666667
"6358";"target ~ age+sex1+slope1+ca3";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"6359";"target ~ age+sex1+slope1+ca4";26;33;9;34;0.57843137254902;0.785714285714286;0.433333333333333
"6360";"target ~ age+sex1+slope1+thal0";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"6361";"target ~ age+sex1+slope1+thal1";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"6362";"target ~ age+sex1+slope1+thal2";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"6363";"target ~ age+sex1+slope1+thal3";38;37;5;22;0.735294117647059;0.880952380952381;0.633333333333333
"6364";"target ~ age+sex1+slope2+ca0";39;39;3;21;0.764705882352941;0.928571428571429;0.65
"6365";"target ~ age+sex1+slope2+ca1";32;38;4;28;0.686274509803922;0.904761904761905;0.533333333333333
"6366";"target ~ age+sex1+slope2+ca2";30;39;3;30;0.676470588235294;0.928571428571429;0.5
"6367";"target ~ age+sex1+slope2+ca3";29;38;4;31;0.656862745098039;0.904761904761905;0.483333333333333
"6368";"target ~ age+sex1+slope2+ca4";26;37;5;34;0.617647058823529;0.880952380952381;0.433333333333333
"6369";"target ~ age+sex1+slope2+thal0";26;38;4;34;0.627450980392157;0.904761904761905;0.433333333333333
"6370";"target ~ age+sex1+slope2+thal1";26;38;4;34;0.627450980392157;0.904761904761905;0.433333333333333
"6371";"target ~ age+sex1+slope2+thal2";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"6372";"target ~ age+sex1+slope2+thal3";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"6373";"target ~ age+sex1+ca0+ca1";28;37;5;32;0.637254901960784;0.880952380952381;0.466666666666667
"6374";"target ~ age+sex1+ca0+ca2";28;37;5;32;0.637254901960784;0.880952380952381;0.466666666666667
"6375";"target ~ age+sex1+ca0+ca3";28;37;5;32;0.637254901960784;0.880952380952381;0.466666666666667
"6376";"target ~ age+sex1+ca0+ca4";30;36;6;30;0.647058823529412;0.857142857142857;0.5
"6377";"target ~ age+sex1+ca0+thal0";28;37;5;32;0.637254901960784;0.880952380952381;0.466666666666667
"6378";"target ~ age+sex1+ca0+thal1";27;38;4;33;0.637254901960784;0.904761904761905;0.45
"6379";"target ~ age+sex1+ca0+thal2";34;39;3;26;0.715686274509804;0.928571428571429;0.566666666666667
"6380";"target ~ age+sex1+ca0+thal3";37;38;4;23;0.735294117647059;0.904761904761905;0.616666666666667
"6381";"target ~ age+sex1+ca1+ca2";26;38;4;34;0.627450980392157;0.904761904761905;0.433333333333333
"6382";"target ~ age+sex1+ca1+ca3";29;36;6;31;0.637254901960784;0.857142857142857;0.483333333333333
"6383";"target ~ age+sex1+ca1+ca4";24;35;7;36;0.57843137254902;0.833333333333333;0.4
"6384";"target ~ age+sex1+ca1+thal0";24;35;7;36;0.57843137254902;0.833333333333333;0.4
"6385";"target ~ age+sex1+ca1+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"6386";"target ~ age+sex1+ca1+thal2";38;36;6;22;0.725490196078431;0.857142857142857;0.633333333333333
"6387";"target ~ age+sex1+ca1+thal3";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"6388";"target ~ age+sex1+ca2+ca3";24;39;3;36;0.617647058823529;0.928571428571429;0.4
"6389";"target ~ age+sex1+ca2+ca4";23;37;5;37;0.588235294117647;0.880952380952381;0.383333333333333
"6390";"target ~ age+sex1+ca2+thal0";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6391";"target ~ age+sex1+ca2+thal1";22;38;4;38;0.588235294117647;0.904761904761905;0.366666666666667
"6392";"target ~ age+sex1+ca2+thal2";38;37;5;22;0.735294117647059;0.880952380952381;0.633333333333333
"6393";"target ~ age+sex1+ca2+thal3";36;37;5;24;0.715686274509804;0.880952380952381;0.6
"6394";"target ~ age+sex1+ca3+ca4";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"6395";"target ~ age+sex1+ca3+thal0";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6396";"target ~ age+sex1+ca3+thal1";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"6397";"target ~ age+sex1+ca3+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"6398";"target ~ age+sex1+ca3+thal3";38;36;6;22;0.725490196078431;0.857142857142857;0.633333333333333
"6399";"target ~ age+sex1+ca4+thal0";20;35;7;40;0.53921568627451;0.833333333333333;0.333333333333333
"6400";"target ~ age+sex1+ca4+thal1";20;35;7;40;0.53921568627451;0.833333333333333;0.333333333333333
"6401";"target ~ age+sex1+ca4+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6402";"target ~ age+sex1+ca4+thal3";33;36;6;27;0.676470588235294;0.857142857142857;0.55
"6403";"target ~ age+sex1+thal0+thal1";19;36;6;41;0.53921568627451;0.857142857142857;0.316666666666667
"6404";"target ~ age+sex1+thal0+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"6405";"target ~ age+sex1+thal0+thal3";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"6406";"target ~ age+sex1+thal1+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
