"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"2193";"target ~ oldpeak+ca0+ca4";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"2194";"target ~ oldpeak+ca0+thal0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"2195";"target ~ oldpeak+ca0+thal1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"2196";"target ~ oldpeak+ca0+thal2";47;32;10;13;0.774509803921569;0.761904761904762;0.783333333333333
"2197";"target ~ oldpeak+ca0+thal3";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"2198";"target ~ oldpeak+ca1+ca2";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"2199";"target ~ oldpeak+ca1+ca3";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"2200";"target ~ oldpeak+ca1+ca4";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"2201";"target ~ oldpeak+ca1+thal0";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"2202";"target ~ oldpeak+ca1+thal1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"2203";"target ~ oldpeak+ca1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2204";"target ~ oldpeak+ca1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"2205";"target ~ oldpeak+ca2+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2206";"target ~ oldpeak+ca2+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2207";"target ~ oldpeak+ca2+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2208";"target ~ oldpeak+ca2+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2209";"target ~ oldpeak+ca2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2210";"target ~ oldpeak+ca2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"2211";"target ~ oldpeak+ca3+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2212";"target ~ oldpeak+ca3+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2213";"target ~ oldpeak+ca3+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2214";"target ~ oldpeak+ca3+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2215";"target ~ oldpeak+ca3+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"2216";"target ~ oldpeak+ca4+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2217";"target ~ oldpeak+ca4+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2218";"target ~ oldpeak+ca4+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2219";"target ~ oldpeak+ca4+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"2220";"target ~ oldpeak+thal0+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"2221";"target ~ oldpeak+thal0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2222";"target ~ oldpeak+thal0+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"2223";"target ~ oldpeak+thal1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2224";"target ~ oldpeak+thal1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"2225";"target ~ oldpeak+thal2+thal3";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"2226";"target ~ sex0+sex1+cp0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2227";"target ~ sex0+sex1+cp1";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2228";"target ~ sex0+sex1+cp2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2229";"target ~ sex0+sex1+cp3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2230";"target ~ sex0+sex1+fbs0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2231";"target ~ sex0+sex1+fbs1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2232";"target ~ sex0+sex1+restecg0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2233";"target ~ sex0+sex1+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2234";"target ~ sex0+sex1+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2235";"target ~ sex0+sex1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2236";"target ~ sex0+sex1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2237";"target ~ sex0+sex1+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2238";"target ~ sex0+sex1+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2239";"target ~ sex0+sex1+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2240";"target ~ sex0+sex1+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2241";"target ~ sex0+sex1+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2242";"target ~ sex0+sex1+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2243";"target ~ sex0+sex1+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2244";"target ~ sex0+sex1+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2245";"target ~ sex0+sex1+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2246";"target ~ sex0+sex1+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2247";"target ~ sex0+sex1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2248";"target ~ sex0+sex1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2249";"target ~ sex0+cp0+cp1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2250";"target ~ sex0+cp0+cp2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2251";"target ~ sex0+cp0+cp3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2252";"target ~ sex0+cp0+fbs0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2253";"target ~ sex0+cp0+fbs1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2254";"target ~ sex0+cp0+restecg0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2255";"target ~ sex0+cp0+restecg1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2256";"target ~ sex0+cp0+restecg2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2257";"target ~ sex0+cp0+exang0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2258";"target ~ sex0+cp0+exang1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2259";"target ~ sex0+cp0+slope0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2260";"target ~ sex0+cp0+slope1";37;40;2;23;0.754901960784314;0.952380952380952;0.616666666666667
"2261";"target ~ sex0+cp0+slope2";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"2262";"target ~ sex0+cp0+ca0";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"2263";"target ~ sex0+cp0+ca1";40;37;5;20;0.754901960784314;0.880952380952381;0.666666666666667
"2264";"target ~ sex0+cp0+ca2";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2265";"target ~ sex0+cp0+ca3";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2266";"target ~ sex0+cp0+ca4";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2267";"target ~ sex0+cp0+thal0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2268";"target ~ sex0+cp0+thal1";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"2269";"target ~ sex0+cp0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2270";"target ~ sex0+cp0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"2271";"target ~ sex0+cp1+cp2";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"2272";"target ~ sex0+cp1+cp3";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2273";"target ~ sex0+cp1+fbs0";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2274";"target ~ sex0+cp1+fbs1";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2275";"target ~ sex0+cp1+restecg0";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2276";"target ~ sex0+cp1+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2277";"target ~ sex0+cp1+restecg2";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2278";"target ~ sex0+cp1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2279";"target ~ sex0+cp1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2280";"target ~ sex0+cp1+slope0";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2281";"target ~ sex0+cp1+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2282";"target ~ sex0+cp1+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2283";"target ~ sex0+cp1+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2284";"target ~ sex0+cp1+ca1";32;35;7;28;0.656862745098039;0.833333333333333;0.533333333333333
"2285";"target ~ sex0+cp1+ca2";30;37;5;30;0.656862745098039;0.880952380952381;0.5
"2286";"target ~ sex0+cp1+ca3";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2287";"target ~ sex0+cp1+ca4";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2288";"target ~ sex0+cp1+thal0";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2289";"target ~ sex0+cp1+thal1";33;34;8;27;0.656862745098039;0.80952380952381;0.55
"2290";"target ~ sex0+cp1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2291";"target ~ sex0+cp1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2292";"target ~ sex0+cp2+cp3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2293";"target ~ sex0+cp2+fbs0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2294";"target ~ sex0+cp2+fbs1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2295";"target ~ sex0+cp2+restecg0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2296";"target ~ sex0+cp2+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2297";"target ~ sex0+cp2+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2298";"target ~ sex0+cp2+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2299";"target ~ sex0+cp2+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2300";"target ~ sex0+cp2+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2301";"target ~ sex0+cp2+slope1";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"2302";"target ~ sex0+cp2+slope2";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"2303";"target ~ sex0+cp2+ca0";52;28;14;8;0.784313725490196;0.666666666666667;0.866666666666667
"2304";"target ~ sex0+cp2+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2305";"target ~ sex0+cp2+ca2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2306";"target ~ sex0+cp2+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2307";"target ~ sex0+cp2+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2308";"target ~ sex0+cp2+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2309";"target ~ sex0+cp2+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2310";"target ~ sex0+cp2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2311";"target ~ sex0+cp2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2312";"target ~ sex0+cp3+fbs0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2313";"target ~ sex0+cp3+fbs1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2314";"target ~ sex0+cp3+restecg0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2315";"target ~ sex0+cp3+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2316";"target ~ sex0+cp3+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2317";"target ~ sex0+cp3+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2318";"target ~ sex0+cp3+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2319";"target ~ sex0+cp3+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2320";"target ~ sex0+cp3+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2321";"target ~ sex0+cp3+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2322";"target ~ sex0+cp3+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2323";"target ~ sex0+cp3+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2324";"target ~ sex0+cp3+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2325";"target ~ sex0+cp3+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2326";"target ~ sex0+cp3+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2327";"target ~ sex0+cp3+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2328";"target ~ sex0+cp3+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2329";"target ~ sex0+cp3+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2330";"target ~ sex0+cp3+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2331";"target ~ sex0+fbs0+fbs1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2332";"target ~ sex0+fbs0+restecg0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2333";"target ~ sex0+fbs0+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2334";"target ~ sex0+fbs0+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2335";"target ~ sex0+fbs0+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2336";"target ~ sex0+fbs0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2337";"target ~ sex0+fbs0+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2338";"target ~ sex0+fbs0+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2339";"target ~ sex0+fbs0+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2340";"target ~ sex0+fbs0+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2341";"target ~ sex0+fbs0+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2342";"target ~ sex0+fbs0+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2343";"target ~ sex0+fbs0+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2344";"target ~ sex0+fbs0+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2345";"target ~ sex0+fbs0+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2346";"target ~ sex0+fbs0+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2347";"target ~ sex0+fbs0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2348";"target ~ sex0+fbs0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2349";"target ~ sex0+fbs1+restecg0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2350";"target ~ sex0+fbs1+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2351";"target ~ sex0+fbs1+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2352";"target ~ sex0+fbs1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2353";"target ~ sex0+fbs1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2354";"target ~ sex0+fbs1+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2355";"target ~ sex0+fbs1+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2356";"target ~ sex0+fbs1+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2357";"target ~ sex0+fbs1+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2358";"target ~ sex0+fbs1+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2359";"target ~ sex0+fbs1+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2360";"target ~ sex0+fbs1+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2361";"target ~ sex0+fbs1+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2362";"target ~ sex0+fbs1+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2363";"target ~ sex0+fbs1+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2364";"target ~ sex0+fbs1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2365";"target ~ sex0+fbs1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2366";"target ~ sex0+restecg0+restecg1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2367";"target ~ sex0+restecg0+restecg2";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2368";"target ~ sex0+restecg0+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2369";"target ~ sex0+restecg0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2370";"target ~ sex0+restecg0+slope0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2371";"target ~ sex0+restecg0+slope1";36;30;12;24;0.647058823529412;0.714285714285714;0.6
"2372";"target ~ sex0+restecg0+slope2";36;32;10;24;0.666666666666667;0.761904761904762;0.6
"2373";"target ~ sex0+restecg0+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2374";"target ~ sex0+restecg0+ca1";37;26;16;23;0.617647058823529;0.619047619047619;0.616666666666667
"2375";"target ~ sex0+restecg0+ca2";37;25;17;23;0.607843137254902;0.595238095238095;0.616666666666667
"2376";"target ~ sex0+restecg0+ca3";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2377";"target ~ sex0+restecg0+ca4";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2378";"target ~ sex0+restecg0+thal0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2379";"target ~ sex0+restecg0+thal1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2380";"target ~ sex0+restecg0+thal2";32;36;6;28;0.666666666666667;0.857142857142857;0.533333333333333
"2381";"target ~ sex0+restecg0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2382";"target ~ sex0+restecg1+restecg2";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2383";"target ~ sex0+restecg1+exang0";35;30;12;25;0.637254901960784;0.714285714285714;0.583333333333333
"2384";"target ~ sex0+restecg1+exang1";35;30;12;25;0.637254901960784;0.714285714285714;0.583333333333333
"2385";"target ~ sex0+restecg1+slope0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2386";"target ~ sex0+restecg1+slope1";36;30;12;24;0.647058823529412;0.714285714285714;0.6
"2387";"target ~ sex0+restecg1+slope2";36;32;10;24;0.666666666666667;0.761904761904762;0.6
"2388";"target ~ sex0+restecg1+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2389";"target ~ sex0+restecg1+ca1";37;26;16;23;0.617647058823529;0.619047619047619;0.616666666666667
"2390";"target ~ sex0+restecg1+ca2";37;25;17;23;0.607843137254902;0.595238095238095;0.616666666666667
"2391";"target ~ sex0+restecg1+ca3";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2392";"target ~ sex0+restecg1+ca4";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2393";"target ~ sex0+restecg1+thal0";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2394";"target ~ sex0+restecg1+thal1";40;22;20;20;0.607843137254902;0.523809523809524;0.666666666666667
"2395";"target ~ sex0+restecg1+thal2";32;36;6;28;0.666666666666667;0.857142857142857;0.533333333333333
"2396";"target ~ sex0+restecg1+thal3";33;35;7;27;0.666666666666667;0.833333333333333;0.55
"2397";"target ~ sex0+restecg2+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2398";"target ~ sex0+restecg2+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2399";"target ~ sex0+restecg2+slope0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2400";"target ~ sex0+restecg2+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2401";"target ~ sex0+restecg2+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2402";"target ~ sex0+restecg2+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2403";"target ~ sex0+restecg2+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2404";"target ~ sex0+restecg2+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2405";"target ~ sex0+restecg2+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2406";"target ~ sex0+restecg2+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2407";"target ~ sex0+restecg2+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2408";"target ~ sex0+restecg2+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2409";"target ~ sex0+restecg2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2410";"target ~ sex0+restecg2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2411";"target ~ sex0+exang0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2412";"target ~ sex0+exang0+slope0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2413";"target ~ sex0+exang0+slope1";45;31;11;15;0.745098039215686;0.738095238095238;0.75
"2414";"target ~ sex0+exang0+slope2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"2415";"target ~ sex0+exang0+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"2416";"target ~ sex0+exang0+ca1";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"2417";"target ~ sex0+exang0+ca2";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2418";"target ~ sex0+exang0+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"2419";"target ~ sex0+exang0+ca4";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2420";"target ~ sex0+exang0+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2421";"target ~ sex0+exang0+thal1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2422";"target ~ sex0+exang0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2423";"target ~ sex0+exang0+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"2424";"target ~ sex0+exang1+slope0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2425";"target ~ sex0+exang1+slope1";45;31;11;15;0.745098039215686;0.738095238095238;0.75
"2426";"target ~ sex0+exang1+slope2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"2427";"target ~ sex0+exang1+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"2428";"target ~ sex0+exang1+ca1";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"2429";"target ~ sex0+exang1+ca2";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2430";"target ~ sex0+exang1+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"2431";"target ~ sex0+exang1+ca4";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2432";"target ~ sex0+exang1+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2433";"target ~ sex0+exang1+thal1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"2434";"target ~ sex0+exang1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2435";"target ~ sex0+exang1+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"2436";"target ~ sex0+slope0+slope1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2437";"target ~ sex0+slope0+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2438";"target ~ sex0+slope0+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"2439";"target ~ sex0+slope0+ca1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"2440";"target ~ sex0+slope0+ca2";20;38;4;40;0.568627450980392;0.904761904761905;0.333333333333333
"2441";"target ~ sex0+slope0+ca3";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2442";"target ~ sex0+slope0+ca4";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2443";"target ~ sex0+slope0+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2444";"target ~ sex0+slope0+thal1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"2445";"target ~ sex0+slope0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2446";"target ~ sex0+slope0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"2447";"target ~ sex0+slope1+slope2";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"2448";"target ~ sex0+slope1+ca0";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"2449";"target ~ sex0+slope1+ca1";38;29;13;22;0.656862745098039;0.69047619047619;0.633333333333333
"2450";"target ~ sex0+slope1+ca2";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2451";"target ~ sex0+slope1+ca3";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2452";"target ~ sex0+slope1+ca4";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2453";"target ~ sex0+slope1+thal0";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2454";"target ~ sex0+slope1+thal1";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"2455";"target ~ sex0+slope1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"2456";"target ~ sex0+slope1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
