"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"1015";"target ~ trestbps+cp0+thal0";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"1016";"target ~ trestbps+cp0+thal1";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"1017";"target ~ trestbps+cp0+thal2";40;34;8;20;0.725490196078431;0.80952380952381;0.666666666666667
"1018";"target ~ trestbps+cp0+thal3";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"1019";"target ~ trestbps+cp1+cp2";34;38;4;26;0.705882352941177;0.904761904761905;0.566666666666667
"1020";"target ~ trestbps+cp1+cp3";22;37;5;38;0.57843137254902;0.880952380952381;0.366666666666667
"1021";"target ~ trestbps+cp1+fbs0";13;40;2;47;0.519607843137255;0.952380952380952;0.216666666666667
"1022";"target ~ trestbps+cp1+fbs1";13;40;2;47;0.519607843137255;0.952380952380952;0.216666666666667
"1023";"target ~ trestbps+cp1+restecg0";18;33;9;42;0.5;0.785714285714286;0.3
"1024";"target ~ trestbps+cp1+restecg1";22;33;9;38;0.53921568627451;0.785714285714286;0.366666666666667
"1025";"target ~ trestbps+cp1+restecg2";40;15;27;20;0.53921568627451;0.357142857142857;0.666666666666667
"1026";"target ~ trestbps+cp1+exang0";42;23;19;18;0.637254901960784;0.547619047619048;0.7
"1027";"target ~ trestbps+cp1+exang1";42;23;19;18;0.637254901960784;0.547619047619048;0.7
"1028";"target ~ trestbps+cp1+slope0";13;40;2;47;0.519607843137255;0.952380952380952;0.216666666666667
"1029";"target ~ trestbps+cp1+slope1";36;27;15;24;0.617647058823529;0.642857142857143;0.6
"1030";"target ~ trestbps+cp1+slope2";34;31;11;26;0.637254901960784;0.738095238095238;0.566666666666667
"1031";"target ~ trestbps+cp1+ca0";39;32;10;21;0.696078431372549;0.761904761904762;0.65
"1032";"target ~ trestbps+cp1+ca1";33;27;15;27;0.588235294117647;0.642857142857143;0.55
"1033";"target ~ trestbps+cp1+ca2";46;20;22;14;0.647058823529412;0.476190476190476;0.766666666666667
"1034";"target ~ trestbps+cp1+ca3";51;8;34;9;0.57843137254902;0.19047619047619;0.85
"1035";"target ~ trestbps+cp1+ca4";0;42;0;60;0.411764705882353;1;0
"1036";"target ~ trestbps+cp1+thal0";13;40;2;47;0.519607843137255;0.952380952380952;0.216666666666667
"1037";"target ~ trestbps+cp1+thal1";38;18;24;22;0.549019607843137;0.428571428571429;0.633333333333333
"1038";"target ~ trestbps+cp1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"1039";"target ~ trestbps+cp1+thal3";41;29;13;19;0.686274509803922;0.69047619047619;0.683333333333333
"1040";"target ~ trestbps+cp2+cp3";31;37;5;29;0.666666666666667;0.880952380952381;0.516666666666667
"1041";"target ~ trestbps+cp2+fbs0";31;30;12;29;0.598039215686274;0.714285714285714;0.516666666666667
"1042";"target ~ trestbps+cp2+fbs1";31;30;12;29;0.598039215686274;0.714285714285714;0.516666666666667
"1043";"target ~ trestbps+cp2+restecg0";32;34;8;28;0.647058823529412;0.80952380952381;0.533333333333333
"1044";"target ~ trestbps+cp2+restecg1";34;33;9;26;0.656862745098039;0.785714285714286;0.566666666666667
"1045";"target ~ trestbps+cp2+restecg2";48;15;27;12;0.617647058823529;0.357142857142857;0.8
"1046";"target ~ trestbps+cp2+exang0";44;22;20;16;0.647058823529412;0.523809523809524;0.733333333333333
"1047";"target ~ trestbps+cp2+exang1";44;22;20;16;0.647058823529412;0.523809523809524;0.733333333333333
"1048";"target ~ trestbps+cp2+slope0";28;35;7;32;0.617647058823529;0.833333333333333;0.466666666666667
"1049";"target ~ trestbps+cp2+slope1";41;27;15;19;0.666666666666667;0.642857142857143;0.683333333333333
"1050";"target ~ trestbps+cp2+slope2";41;31;11;19;0.705882352941177;0.738095238095238;0.683333333333333
"1051";"target ~ trestbps+cp2+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"1052";"target ~ trestbps+cp2+ca1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"1053";"target ~ trestbps+cp2+ca2";49;19;23;11;0.666666666666667;0.452380952380952;0.816666666666667
"1054";"target ~ trestbps+cp2+ca3";52;8;34;8;0.588235294117647;0.19047619047619;0.866666666666667
"1055";"target ~ trestbps+cp2+ca4";0;42;0;60;0.411764705882353;1;0
"1056";"target ~ trestbps+cp2+thal0";28;35;7;32;0.617647058823529;0.833333333333333;0.466666666666667
"1057";"target ~ trestbps+cp2+thal1";46;18;24;14;0.627450980392157;0.428571428571429;0.766666666666667
"1058";"target ~ trestbps+cp2+thal2";42;31;11;18;0.715686274509804;0.738095238095238;0.7
"1059";"target ~ trestbps+cp2+thal3";39;30;12;21;0.676470588235294;0.714285714285714;0.65
"1060";"target ~ trestbps+cp3+fbs0";39;17;25;21;0.549019607843137;0.404761904761905;0.65
"1061";"target ~ trestbps+cp3+fbs1";39;17;25;21;0.549019607843137;0.404761904761905;0.65
"1062";"target ~ trestbps+cp3+restecg0";36;30;12;24;0.647058823529412;0.714285714285714;0.6
"1063";"target ~ trestbps+cp3+restecg1";36;30;12;24;0.647058823529412;0.714285714285714;0.6
"1064";"target ~ trestbps+cp3+restecg2";53;8;34;7;0.598039215686274;0.19047619047619;0.883333333333333
"1065";"target ~ trestbps+cp3+exang0";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"1066";"target ~ trestbps+cp3+exang1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"1067";"target ~ trestbps+cp3+slope0";39;17;25;21;0.549019607843137;0.404761904761905;0.65
"1068";"target ~ trestbps+cp3+slope1";41;27;15;19;0.666666666666667;0.642857142857143;0.683333333333333
"1069";"target ~ trestbps+cp3+slope2";39;31;11;21;0.686274509803922;0.738095238095238;0.65
"1070";"target ~ trestbps+cp3+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"1071";"target ~ trestbps+cp3+ca1";48;24;18;12;0.705882352941177;0.571428571428571;0.8
"1072";"target ~ trestbps+cp3+ca2";53;16;26;7;0.676470588235294;0.380952380952381;0.883333333333333
"1073";"target ~ trestbps+cp3+ca3";53;7;35;7;0.588235294117647;0.166666666666667;0.883333333333333
"1074";"target ~ trestbps+cp3+ca4";0;42;0;60;0.411764705882353;1;0
"1075";"target ~ trestbps+cp3+thal0";40;15;27;20;0.53921568627451;0.357142857142857;0.666666666666667
"1076";"target ~ trestbps+cp3+thal1";51;10;32;9;0.598039215686274;0.238095238095238;0.85
"1077";"target ~ trestbps+cp3+thal2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"1078";"target ~ trestbps+cp3+thal3";43;29;13;17;0.705882352941177;0.69047619047619;0.716666666666667
"1079";"target ~ trestbps+fbs0+fbs1";42;14;28;18;0.549019607843137;0.333333333333333;0.7
"1080";"target ~ trestbps+fbs0+restecg0";39;16;26;21;0.53921568627451;0.380952380952381;0.65
"1081";"target ~ trestbps+fbs0+restecg1";36;19;23;24;0.53921568627451;0.452380952380952;0.6
"1082";"target ~ trestbps+fbs0+restecg2";51;8;34;9;0.57843137254902;0.19047619047619;0.85
"1083";"target ~ trestbps+fbs0+exang0";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1084";"target ~ trestbps+fbs0+exang1";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1085";"target ~ trestbps+fbs0+slope0";41;18;24;19;0.57843137254902;0.428571428571429;0.683333333333333
"1086";"target ~ trestbps+fbs0+slope1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"1087";"target ~ trestbps+fbs0+slope2";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"1088";"target ~ trestbps+fbs0+ca0";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1089";"target ~ trestbps+fbs0+ca1";41;23;19;19;0.627450980392157;0.547619047619048;0.683333333333333
"1090";"target ~ trestbps+fbs0+ca2";49;17;25;11;0.647058823529412;0.404761904761905;0.816666666666667
"1091";"target ~ trestbps+fbs0+ca3";53;7;35;7;0.588235294117647;0.166666666666667;0.883333333333333
"1092";"target ~ trestbps+fbs0+ca4";0;42;0;60;0.411764705882353;1;0
"1093";"target ~ trestbps+fbs0+thal0";42;14;28;18;0.549019607843137;0.333333333333333;0.7
"1094";"target ~ trestbps+fbs0+thal1";49;11;31;11;0.588235294117647;0.261904761904762;0.816666666666667
"1095";"target ~ trestbps+fbs0+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"1096";"target ~ trestbps+fbs0+thal3";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"1097";"target ~ trestbps+fbs1+restecg0";39;16;26;21;0.53921568627451;0.380952380952381;0.65
"1098";"target ~ trestbps+fbs1+restecg1";36;19;23;24;0.53921568627451;0.452380952380952;0.6
"1099";"target ~ trestbps+fbs1+restecg2";51;8;34;9;0.57843137254902;0.19047619047619;0.85
"1100";"target ~ trestbps+fbs1+exang0";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1101";"target ~ trestbps+fbs1+exang1";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1102";"target ~ trestbps+fbs1+slope0";41;18;24;19;0.57843137254902;0.428571428571429;0.683333333333333
"1103";"target ~ trestbps+fbs1+slope1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"1104";"target ~ trestbps+fbs1+slope2";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"1105";"target ~ trestbps+fbs1+ca0";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1106";"target ~ trestbps+fbs1+ca1";41;23;19;19;0.627450980392157;0.547619047619048;0.683333333333333
"1107";"target ~ trestbps+fbs1+ca2";49;17;25;11;0.647058823529412;0.404761904761905;0.816666666666667
"1108";"target ~ trestbps+fbs1+ca3";53;7;35;7;0.588235294117647;0.166666666666667;0.883333333333333
"1109";"target ~ trestbps+fbs1+ca4";0;42;0;60;0.411764705882353;1;0
"1110";"target ~ trestbps+fbs1+thal0";42;14;28;18;0.549019607843137;0.333333333333333;0.7
"1111";"target ~ trestbps+fbs1+thal1";49;11;31;11;0.588235294117647;0.261904761904762;0.816666666666667
"1112";"target ~ trestbps+fbs1+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"1113";"target ~ trestbps+fbs1+thal3";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"1114";"target ~ trestbps+restecg0+restecg1";29;29;13;31;0.568627450980392;0.69047619047619;0.483333333333333
"1115";"target ~ trestbps+restecg0+restecg2";50;10;32;10;0.588235294117647;0.238095238095238;0.833333333333333
"1116";"target ~ trestbps+restecg0+exang0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1117";"target ~ trestbps+restecg0+exang1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1118";"target ~ trestbps+restecg0+slope0";36;22;20;24;0.568627450980392;0.523809523809524;0.6
"1119";"target ~ trestbps+restecg0+slope1";34;29;13;26;0.617647058823529;0.69047619047619;0.566666666666667
"1120";"target ~ trestbps+restecg0+slope2";37;32;10;23;0.676470588235294;0.761904761904762;0.616666666666667
"1121";"target ~ trestbps+restecg0+ca0";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1122";"target ~ trestbps+restecg0+ca1";42;24;18;18;0.647058823529412;0.571428571428571;0.7
"1123";"target ~ trestbps+restecg0+ca2";48;18;24;12;0.647058823529412;0.428571428571429;0.8
"1124";"target ~ trestbps+restecg0+ca3";51;8;34;9;0.57843137254902;0.19047619047619;0.85
"1125";"target ~ trestbps+restecg0+ca4";0;42;0;60;0.411764705882353;1;0
"1126";"target ~ trestbps+restecg0+thal0";37;19;23;23;0.549019607843137;0.452380952380952;0.616666666666667
"1127";"target ~ trestbps+restecg0+thal1";48;13;29;12;0.598039215686274;0.30952380952381;0.8
"1128";"target ~ trestbps+restecg0+thal2";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1129";"target ~ trestbps+restecg0+thal3";42;30;12;18;0.705882352941177;0.714285714285714;0.7
"1130";"target ~ trestbps+restecg1+restecg2";50;10;32;10;0.588235294117647;0.238095238095238;0.833333333333333
"1131";"target ~ trestbps+restecg1+exang0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1132";"target ~ trestbps+restecg1+exang1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1133";"target ~ trestbps+restecg1+slope0";36;20;22;24;0.549019607843137;0.476190476190476;0.6
"1134";"target ~ trestbps+restecg1+slope1";36;28;14;24;0.627450980392157;0.666666666666667;0.6
"1135";"target ~ trestbps+restecg1+slope2";37;28;14;23;0.637254901960784;0.666666666666667;0.616666666666667
"1136";"target ~ trestbps+restecg1+ca0";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1137";"target ~ trestbps+restecg1+ca1";38;25;17;22;0.617647058823529;0.595238095238095;0.633333333333333
"1138";"target ~ trestbps+restecg1+ca2";48;18;24;12;0.647058823529412;0.428571428571429;0.8
"1139";"target ~ trestbps+restecg1+ca3";51;8;34;9;0.57843137254902;0.19047619047619;0.85
"1140";"target ~ trestbps+restecg1+ca4";0;42;0;60;0.411764705882353;1;0
"1141";"target ~ trestbps+restecg1+thal0";37;18;24;23;0.53921568627451;0.428571428571429;0.616666666666667
"1142";"target ~ trestbps+restecg1+thal1";48;13;29;12;0.598039215686274;0.30952380952381;0.8
"1143";"target ~ trestbps+restecg1+thal2";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1144";"target ~ trestbps+restecg1+thal3";42;30;12;18;0.705882352941177;0.714285714285714;0.7
"1145";"target ~ trestbps+restecg2+exang0";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"1146";"target ~ trestbps+restecg2+exang1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"1147";"target ~ trestbps+restecg2+slope0";50;9;33;10;0.57843137254902;0.214285714285714;0.833333333333333
"1148";"target ~ trestbps+restecg2+slope1";48;18;24;12;0.647058823529412;0.428571428571429;0.8
"1149";"target ~ trestbps+restecg2+slope2";50;19;23;10;0.676470588235294;0.452380952380952;0.833333333333333
"1150";"target ~ trestbps+restecg2+ca0";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1151";"target ~ trestbps+restecg2+ca1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1152";"target ~ trestbps+restecg2+ca2";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"1153";"target ~ trestbps+restecg2+ca3";54;7;35;6;0.598039215686274;0.166666666666667;0.9
"1154";"target ~ trestbps+restecg2+ca4";0;42;0;60;0.411764705882353;1;0
"1155";"target ~ trestbps+restecg2+thal0";52;7;35;8;0.57843137254902;0.166666666666667;0.866666666666667
"1156";"target ~ trestbps+restecg2+thal1";50;10;32;10;0.588235294117647;0.238095238095238;0.833333333333333
"1157";"target ~ trestbps+restecg2+thal2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1158";"target ~ trestbps+restecg2+thal3";45;30;12;15;0.735294117647059;0.714285714285714;0.75
"1159";"target ~ trestbps+exang0+exang1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"1160";"target ~ trestbps+exang0+slope0";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1161";"target ~ trestbps+exang0+slope1";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"1162";"target ~ trestbps+exang0+slope2";47;24;18;13;0.696078431372549;0.571428571428571;0.783333333333333
"1163";"target ~ trestbps+exang0+ca0";38;36;6;22;0.725490196078431;0.857142857142857;0.633333333333333
"1164";"target ~ trestbps+exang0+ca1";45;28;14;15;0.715686274509804;0.666666666666667;0.75
"1165";"target ~ trestbps+exang0+ca2";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"1166";"target ~ trestbps+exang0+ca3";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"1167";"target ~ trestbps+exang0+ca4";0;42;0;60;0.411764705882353;1;0
"1168";"target ~ trestbps+exang0+thal0";45;21;21;15;0.647058823529412;0.5;0.75
"1169";"target ~ trestbps+exang0+thal1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1170";"target ~ trestbps+exang0+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"1171";"target ~ trestbps+exang0+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"1172";"target ~ trestbps+exang1+slope0";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1173";"target ~ trestbps+exang1+slope1";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"1174";"target ~ trestbps+exang1+slope2";47;24;18;13;0.696078431372549;0.571428571428571;0.783333333333333
"1175";"target ~ trestbps+exang1+ca0";38;36;6;22;0.725490196078431;0.857142857142857;0.633333333333333
"1176";"target ~ trestbps+exang1+ca1";45;28;14;15;0.715686274509804;0.666666666666667;0.75
"1177";"target ~ trestbps+exang1+ca2";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"1178";"target ~ trestbps+exang1+ca3";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"1179";"target ~ trestbps+exang1+ca4";0;42;0;60;0.411764705882353;1;0
"1180";"target ~ trestbps+exang1+thal0";45;21;21;15;0.647058823529412;0.5;0.75
"1181";"target ~ trestbps+exang1+thal1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1182";"target ~ trestbps+exang1+thal2";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"1183";"target ~ trestbps+exang1+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"1184";"target ~ trestbps+slope0+slope1";34;31;11;26;0.637254901960784;0.738095238095238;0.566666666666667
"1185";"target ~ trestbps+slope0+slope2";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"1186";"target ~ trestbps+slope0+ca0";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"1187";"target ~ trestbps+slope0+ca1";41;24;18;19;0.637254901960784;0.571428571428571;0.683333333333333
"1188";"target ~ trestbps+slope0+ca2";48;18;24;12;0.647058823529412;0.428571428571429;0.8
"1189";"target ~ trestbps+slope0+ca3";53;7;35;7;0.588235294117647;0.166666666666667;0.883333333333333
"1190";"target ~ trestbps+slope0+ca4";0;42;0;60;0.411764705882353;1;0
"1191";"target ~ trestbps+slope0+thal0";45;16;26;15;0.598039215686274;0.380952380952381;0.75
"1192";"target ~ trestbps+slope0+thal1";48;12;30;12;0.588235294117647;0.285714285714286;0.8
"1193";"target ~ trestbps+slope0+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"1194";"target ~ trestbps+slope0+thal3";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"1195";"target ~ trestbps+slope1+slope2";37;31;11;23;0.666666666666667;0.738095238095238;0.616666666666667
"1196";"target ~ trestbps+slope1+ca0";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"1197";"target ~ trestbps+slope1+ca1";41;28;14;19;0.676470588235294;0.666666666666667;0.683333333333333
"1198";"target ~ trestbps+slope1+ca2";50;19;23;10;0.676470588235294;0.452380952380952;0.833333333333333
"1199";"target ~ trestbps+slope1+ca3";54;8;34;6;0.607843137254902;0.19047619047619;0.9
"1200";"target ~ trestbps+slope1+ca4";0;42;0;60;0.411764705882353;1;0
"1201";"target ~ trestbps+slope1+thal0";36;29;13;24;0.637254901960784;0.69047619047619;0.6
"1202";"target ~ trestbps+slope1+thal1";46;20;22;14;0.647058823529412;0.476190476190476;0.766666666666667
"1203";"target ~ trestbps+slope1+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"1204";"target ~ trestbps+slope1+thal3";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"1205";"target ~ trestbps+slope2+ca0";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1206";"target ~ trestbps+slope2+ca1";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"1207";"target ~ trestbps+slope2+ca2";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"1208";"target ~ trestbps+slope2+ca3";53;9;33;7;0.607843137254902;0.214285714285714;0.883333333333333
"1209";"target ~ trestbps+slope2+ca4";0;42;0;60;0.411764705882353;1;0
"1210";"target ~ trestbps+slope2+thal0";33;33;9;27;0.647058823529412;0.785714285714286;0.55
"1211";"target ~ trestbps+slope2+thal1";48;21;21;12;0.676470588235294;0.5;0.8
"1212";"target ~ trestbps+slope2+thal2";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1213";"target ~ trestbps+slope2+thal3";43;30;12;17;0.715686274509804;0.714285714285714;0.716666666666667
"1214";"target ~ trestbps+ca0+ca1";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1215";"target ~ trestbps+ca0+ca2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1216";"target ~ trestbps+ca0+ca3";53;12;30;7;0.637254901960784;0.285714285714286;0.883333333333333
"1217";"target ~ trestbps+ca0+ca4";0;42;0;60;0.411764705882353;1;0
"1218";"target ~ trestbps+ca0+thal0";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"1219";"target ~ trestbps+ca0+thal1";39;34;8;21;0.715686274509804;0.80952380952381;0.65
"1220";"target ~ trestbps+ca0+thal2";39;34;8;21;0.715686274509804;0.80952380952381;0.65
"1221";"target ~ trestbps+ca0+thal3";37;34;8;23;0.696078431372549;0.80952380952381;0.616666666666667
"1222";"target ~ trestbps+ca1+ca2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"1223";"target ~ trestbps+ca1+ca3";50;14;28;10;0.627450980392157;0.333333333333333;0.833333333333333
"1224";"target ~ trestbps+ca1+ca4";0;42;0;60;0.411764705882353;1;0
"1225";"target ~ trestbps+ca1+thal0";42;22;20;18;0.627450980392157;0.523809523809524;0.7
"1226";"target ~ trestbps+ca1+thal1";44;23;19;16;0.656862745098039;0.547619047619048;0.733333333333333
"1227";"target ~ trestbps+ca1+thal2";40;34;8;20;0.725490196078431;0.80952380952381;0.666666666666667
"1228";"target ~ trestbps+ca1+thal3";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"1229";"target ~ trestbps+ca2+ca3";52;15;27;8;0.656862745098039;0.357142857142857;0.866666666666667
"1230";"target ~ trestbps+ca2+ca4";0;42;0;60;0.411764705882353;1;0
"1231";"target ~ trestbps+ca2+thal0";50;17;25;10;0.656862745098039;0.404761904761905;0.833333333333333
"1232";"target ~ trestbps+ca2+thal1";50;17;25;10;0.656862745098039;0.404761904761905;0.833333333333333
"1233";"target ~ trestbps+ca2+thal2";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"1234";"target ~ trestbps+ca2+thal3";42;34;8;18;0.745098039215686;0.80952380952381;0.7
"1235";"target ~ trestbps+ca3+ca4";0;42;0;60;0.411764705882353;1;0
"1236";"target ~ trestbps+ca3+thal0";54;7;35;6;0.598039215686274;0.166666666666667;0.9
"1237";"target ~ trestbps+ca3+thal1";51;10;32;9;0.598039215686274;0.238095238095238;0.85
"1238";"target ~ trestbps+ca3+thal2";41;32;10;19;0.715686274509804;0.761904761904762;0.683333333333333
"1239";"target ~ trestbps+ca3+thal3";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"1240";"target ~ trestbps+ca4+thal0";0;42;0;60;0.411764705882353;1;0
"1241";"target ~ trestbps+ca4+thal1";0;42;0;60;0.411764705882353;1;0
"1242";"target ~ trestbps+ca4+thal2";0;42;0;60;0.411764705882353;1;0
"1243";"target ~ trestbps+ca4+thal3";0;42;0;60;0.411764705882353;1;0
"1244";"target ~ trestbps+thal0+thal1";50;10;32;10;0.588235294117647;0.238095238095238;0.833333333333333
"1245";"target ~ trestbps+thal0+thal2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1246";"target ~ trestbps+thal0+thal3";41;30;12;19;0.696078431372549;0.714285714285714;0.683333333333333
"1247";"target ~ trestbps+thal1+thal2";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1248";"target ~ trestbps+thal1+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"1249";"target ~ trestbps+thal2+thal3";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"1250";"target ~ chol+thalach+oldpeak";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"1251";"target ~ chol+thalach+sex0";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"1252";"target ~ chol+thalach+sex1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"1253";"target ~ chol+thalach+cp0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"1254";"target ~ chol+thalach+cp1";37;29;13;23;0.647058823529412;0.69047619047619;0.616666666666667
"1255";"target ~ chol+thalach+cp2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"1256";"target ~ chol+thalach+cp3";43;26;16;17;0.676470588235294;0.619047619047619;0.716666666666667
"1257";"target ~ chol+thalach+fbs0";44;24;18;16;0.666666666666667;0.571428571428571;0.733333333333333
"1258";"target ~ chol+thalach+fbs1";44;24;18;16;0.666666666666667;0.571428571428571;0.733333333333333
"1259";"target ~ chol+thalach+restecg0";43;23;19;17;0.647058823529412;0.547619047619048;0.716666666666667
"1260";"target ~ chol+thalach+restecg1";43;23;19;17;0.647058823529412;0.547619047619048;0.716666666666667
"1261";"target ~ chol+thalach+restecg2";48;16;26;12;0.627450980392157;0.380952380952381;0.8
"1262";"target ~ chol+thalach+exang0";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"1263";"target ~ chol+thalach+exang1";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"1264";"target ~ chol+thalach+slope0";42;24;18;18;0.647058823529412;0.571428571428571;0.7
"1265";"target ~ chol+thalach+slope1";41;26;16;19;0.656862745098039;0.619047619047619;0.683333333333333
"1266";"target ~ chol+thalach+slope2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"1267";"target ~ chol+thalach+ca0";41;31;11;19;0.705882352941177;0.738095238095238;0.683333333333333
"1268";"target ~ chol+thalach+ca1";43;24;18;17;0.656862745098039;0.571428571428571;0.716666666666667
"1269";"target ~ chol+thalach+ca2";49;24;18;11;0.715686274509804;0.571428571428571;0.816666666666667
"1270";"target ~ chol+thalach+ca3";53;12;30;7;0.637254901960784;0.285714285714286;0.883333333333333
"1271";"target ~ chol+thalach+ca4";0;42;0;60;0.411764705882353;1;0
"1272";"target ~ chol+thalach+thal0";44;21;21;16;0.637254901960784;0.5;0.733333333333333
"1273";"target ~ chol+thalach+thal1";45;18;24;15;0.617647058823529;0.428571428571429;0.75
"1274";"target ~ chol+thalach+thal2";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"1275";"target ~ chol+thalach+thal3";42;34;8;18;0.745098039215686;0.80952380952381;0.7
"1276";"target ~ chol+oldpeak+sex0";49;24;18;11;0.715686274509804;0.571428571428571;0.816666666666667
"1277";"target ~ chol+oldpeak+sex1";49;24;18;11;0.715686274509804;0.571428571428571;0.816666666666667
"1278";"target ~ chol+oldpeak+cp0";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"1279";"target ~ chol+oldpeak+cp1";41;26;16;19;0.656862745098039;0.619047619047619;0.683333333333333
"1280";"target ~ chol+oldpeak+cp2";47;24;18;13;0.696078431372549;0.571428571428571;0.783333333333333
"1281";"target ~ chol+oldpeak+cp3";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"1282";"target ~ chol+oldpeak+fbs0";45;20;22;15;0.637254901960784;0.476190476190476;0.75
"1283";"target ~ chol+oldpeak+fbs1";45;20;22;15;0.637254901960784;0.476190476190476;0.75
"1284";"target ~ chol+oldpeak+restecg0";46;22;20;14;0.666666666666667;0.523809523809524;0.766666666666667
